,level_0,index,Site,Parameter,Date_LT,Year,Month,Day,Hour,NowCast_Conc,AQI,AQI_Category,Raw_Conc,Conc_Unit,Duration,QC_Name
5912,35629,1302,New Delhi,PM2.5 - Principal,2021-02-28 00:00:00,2021,2,28,0,87.9,168,Unhealthy,100.0,UG/M3,1 Hr,Valid
5913,35635,1308,New Delhi,PM2.5 - Principal,2021-02-28 06:00:00,2021,2,28,6,77.9,163,Unhealthy,78.0,UG/M3,1 Hr,Valid
5914,35641,1314,New Delhi,PM2.5 - Principal,2021-02-28 12:00:00,2021,2,28,12,60.1,153,Unhealthy,52.0,UG/M3,1 Hr,Valid
5915,35647,1320,New Delhi,PM2.5 - Principal,2021-02-28 18:00:00,2021,2,28,18,49.9,136,Unhealthy for Sensitive Groups,44.0,UG/M3,1 Hr,Valid
5916,35653,1326,New Delhi,PM2.5 - Principal,2021-03-01 00:00:00,2021,3,1,0,56.6,152,Unhealthy,58.0,UG/M3,1 Hr,Valid
5917,35659,1332,New Delhi,PM2.5 - Principal,2021-03-01 06:00:00,2021,3,1,6,69.4,158,Unhealthy,71.0,UG/M3,1 Hr,Valid
5918,35665,1338,New Delhi,PM2.5 - Principal,2021-03-01 12:00:00,2021,3,1,12,88.2,168,Unhealthy,73.0,UG/M3,1 Hr,Valid
5919,35673,1350,New Delhi,PM2.5 - Principal,2021-03-02 00:00:00,2021,3,2,0,74.8,161,Unhealthy,79.0,UG/M3,1 Hr,Valid
5920,35681,1362,New Delhi,PM2.5 - Principal,2021-03-02 12:00:00,2021,3,2,12,65.5,156,Unhealthy,54.0,UG/M3,1 Hr,Valid
5921,35687,1368,New Delhi,PM2.5 - Principal,2021-03-02 18:00:00,2021,3,2,18,36.9,104,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
5922,35693,1374,New Delhi,PM2.5 - Principal,2021-03-03 00:00:00,2021,3,3,0,73.8,160,Unhealthy,83.0,UG/M3,1 Hr,Valid
5923,35696,1380,New Delhi,PM2.5 - Principal,2021-03-03 06:00:00,2021,3,3,6,133.2,191,Unhealthy,182.0,UG/M3,1 Hr,Valid
5924,35701,1404,New Delhi,PM2.5 - Principal,2021-03-04 06:00:00,2021,3,4,6,157.0,207,Very Unhealthy,178.0,UG/M3,1 Hr,Valid
5925,35707,1410,New Delhi,PM2.5 - Principal,2021-03-04 12:00:00,2021,3,4,12,116.6,183,Unhealthy,80.0,UG/M3,1 Hr,Valid
5926,35716,1422,New Delhi,PM2.5 - Principal,2021-03-05 00:00:00,2021,3,5,0,106.2,177,Unhealthy,111.0,UG/M3,1 Hr,Valid
5927,35720,1452,New Delhi,PM2.5 - Principal,2021-03-06 06:00:00,2021,3,6,6,180.5,231,Very Unhealthy,198.0,UG/M3,1 Hr,Valid
5928,35726,1458,New Delhi,PM2.5 - Principal,2021-03-06 12:00:00,2021,3,6,12,134.5,192,Unhealthy,110.0,UG/M3,1 Hr,Valid
5929,35732,1464,New Delhi,PM2.5 - Principal,2021-03-06 18:00:00,2021,3,6,18,51.2,140,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
5930,35738,1470,New Delhi,PM2.5 - Principal,2021-03-07 00:00:00,2021,3,7,0,96.7,172,Unhealthy,107.0,UG/M3,1 Hr,Valid
5931,35744,1476,New Delhi,PM2.5 - Principal,2021-03-07 06:00:00,2021,3,7,6,121.8,185,Unhealthy,132.0,UG/M3,1 Hr,Valid
5932,35746,1482,New Delhi,PM2.5 - Principal,2021-03-07 12:00:00,2021,3,7,12,111.5,180,Unhealthy,79.0,UG/M3,1 Hr,Valid
5933,35752,1488,New Delhi,PM2.5 - Principal,2021-03-07 18:00:00,2021,3,7,18,59.5,153,Unhealthy,64.0,UG/M3,1 Hr,Valid
5934,35758,1494,New Delhi,PM2.5 - Principal,2021-03-08 00:00:00,2021,3,8,0,104.2,176,Unhealthy,108.0,UG/M3,1 Hr,Valid
5935,35764,1500,New Delhi,PM2.5 - Principal,2021-03-08 06:00:00,2021,3,8,6,79.5,163,Unhealthy,86.0,UG/M3,1 Hr,Valid
5936,35770,1506,New Delhi,PM2.5 - Principal,2021-03-08 12:00:00,2021,3,8,12,133.2,191,Unhealthy,129.0,UG/M3,1 Hr,Valid
5937,35776,1512,New Delhi,PM2.5 - Principal,2021-03-08 18:00:00,2021,3,8,18,98.5,173,Unhealthy,90.0,UG/M3,1 Hr,Valid
5938,35785,1524,New Delhi,PM2.5 - Principal,2021-03-09 06:00:00,2021,3,9,6,178.9,229,Very Unhealthy,184.0,UG/M3,1 Hr,Valid
5939,35790,1530,New Delhi,PM2.5 - Principal,2021-03-09 12:00:00,2021,3,9,12,121.5,185,Unhealthy,105.0,UG/M3,1 Hr,Valid
5940,35796,1536,New Delhi,PM2.5 - Principal,2021-03-09 18:00:00,2021,3,9,18,72.7,160,Unhealthy,71.0,UG/M3,1 Hr,Valid
5941,35802,1542,New Delhi,PM2.5 - Principal,2021-03-10 00:00:00,2021,3,10,0,28.0,84,Moderate,17.0,UG/M3,1 Hr,Valid
5942,35808,1548,New Delhi,PM2.5 - Principal,2021-03-10 06:00:00,2021,3,10,6,59.4,153,Unhealthy,84.0,UG/M3,1 Hr,Valid
5943,35814,1554,New Delhi,PM2.5 - Principal,2021-03-10 12:00:00,2021,3,10,12,57.4,152,Unhealthy,40.0,UG/M3,1 Hr,Valid
5944,35820,1560,New Delhi,PM2.5 - Principal,2021-03-10 18:00:00,2021,3,10,18,60.4,154,Unhealthy,61.0,UG/M3,1 Hr,Valid
5945,35826,1566,New Delhi,PM2.5 - Principal,2021-03-11 00:00:00,2021,3,11,0,154.2,205,Very Unhealthy,180.0,UG/M3,1 Hr,Valid
5946,35832,1572,New Delhi,PM2.5 - Principal,2021-03-11 06:00:00,2021,3,11,6,130.1,190,Unhealthy,127.0,UG/M3,1 Hr,Valid
5947,35838,1578,New Delhi,PM2.5 - Principal,2021-03-11 12:00:00,2021,3,11,12,96.3,172,Unhealthy,88.0,UG/M3,1 Hr,Valid
5948,35844,1584,New Delhi,PM2.5 - Principal,2021-03-11 18:00:00,2021,3,11,18,51.1,139,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
5949,35850,1590,New Delhi,PM2.5 - Principal,2021-03-12 00:00:00,2021,3,12,0,89.5,169,Unhealthy,100.0,UG/M3,1 Hr,Valid
5950,35856,1596,New Delhi,PM2.5 - Principal,2021-03-12 06:00:00,2021,3,12,6,106.2,177,Unhealthy,112.0,UG/M3,1 Hr,Valid
5951,35862,1602,New Delhi,PM2.5 - Principal,2021-03-12 12:00:00,2021,3,12,12,72.9,160,Unhealthy,72.0,UG/M3,1 Hr,Valid
5952,35868,1608,New Delhi,PM2.5 - Principal,2021-03-12 18:00:00,2021,3,12,18,38.2,108,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
5953,35874,1614,New Delhi,PM2.5 - Principal,2021-03-13 00:00:00,2021,3,13,0,35.2,100,Moderate,43.0,UG/M3,1 Hr,Valid
5954,35880,1620,New Delhi,PM2.5 - Principal,2021-03-13 06:00:00,2021,3,13,6,66.3,157,Unhealthy,73.0,UG/M3,1 Hr,Valid
5955,35886,1626,New Delhi,PM2.5 - Principal,2021-03-13 12:00:00,2021,3,13,12,154.0,204,Very Unhealthy,153.0,UG/M3,1 Hr,Valid
5956,35892,1632,New Delhi,PM2.5 - Principal,2021-03-13 18:00:00,2021,3,13,18,48.5,133,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
5957,35898,1638,New Delhi,PM2.5 - Principal,2021-03-14 00:00:00,2021,3,14,0,87.1,167,Unhealthy,92.0,UG/M3,1 Hr,Valid
5958,35904,1644,New Delhi,PM2.5 - Principal,2021-03-14 06:00:00,2021,3,14,6,148.6,199,Unhealthy,136.0,UG/M3,1 Hr,Valid
5959,35910,1650,New Delhi,PM2.5 - Principal,2021-03-14 12:00:00,2021,3,14,12,124.8,187,Unhealthy,90.0,UG/M3,1 Hr,Valid
5960,35916,1656,New Delhi,PM2.5 - Principal,2021-03-14 18:00:00,2021,3,14,18,42.7,119,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
5961,35922,1662,New Delhi,PM2.5 - Principal,2021-03-15 00:00:00,2021,3,15,0,78.3,163,Unhealthy,81.0,UG/M3,1 Hr,Valid
5962,35928,1668,New Delhi,PM2.5 - Principal,2021-03-15 06:00:00,2021,3,15,6,149.7,200,Unhealthy,195.0,UG/M3,1 Hr,Valid
5963,35934,1674,New Delhi,PM2.5 - Principal,2021-03-15 12:00:00,2021,3,15,12,104.9,177,Unhealthy,77.0,UG/M3,1 Hr,Valid
5964,35940,1680,New Delhi,PM2.5 - Principal,2021-03-15 18:00:00,2021,3,15,18,76.3,162,Unhealthy,85.0,UG/M3,1 Hr,Valid
5965,35946,1686,New Delhi,PM2.5 - Principal,2021-03-16 00:00:00,2021,3,16,0,77.5,162,Unhealthy,83.0,UG/M3,1 Hr,Valid
5966,35952,1692,New Delhi,PM2.5 - Principal,2021-03-16 06:00:00,2021,3,16,6,111.9,180,Unhealthy,117.0,UG/M3,1 Hr,Valid
5967,35958,1698,New Delhi,PM2.5 - Principal,2021-03-16 12:00:00,2021,3,16,12,119.8,184,Unhealthy,88.0,UG/M3,1 Hr,Valid
5968,35964,1704,New Delhi,PM2.5 - Principal,2021-03-16 18:00:00,2021,3,16,18,80.4,164,Unhealthy,81.0,UG/M3,1 Hr,Valid
5969,35970,1710,New Delhi,PM2.5 - Principal,2021-03-17 00:00:00,2021,3,17,0,99.3,174,Unhealthy,102.0,UG/M3,1 Hr,Valid
5970,35976,1716,New Delhi,PM2.5 - Principal,2021-03-17 06:00:00,2021,3,17,6,112.2,180,Unhealthy,134.0,UG/M3,1 Hr,Valid
5971,35982,1722,New Delhi,PM2.5 - Principal,2021-03-17 12:00:00,2021,3,17,12,128.2,189,Unhealthy,108.0,UG/M3,1 Hr,Valid
5972,35988,1728,New Delhi,PM2.5 - Principal,2021-03-17 18:00:00,2021,3,17,18,74.4,161,Unhealthy,70.0,UG/M3,1 Hr,Valid
5973,35994,1734,New Delhi,PM2.5 - Principal,2021-03-18 00:00:00,2021,3,18,0,88.0,168,Unhealthy,87.0,UG/M3,1 Hr,Valid
5974,36000,1740,New Delhi,PM2.5 - Principal,2021-03-18 06:00:00,2021,3,18,6,92.6,170,Unhealthy,97.0,UG/M3,1 Hr,Valid
5975,36006,1746,New Delhi,PM2.5 - Principal,2021-03-18 12:00:00,2021,3,18,12,183.0,233,Very Unhealthy,157.0,UG/M3,1 Hr,Valid
5976,36012,1752,New Delhi,PM2.5 - Principal,2021-03-18 18:00:00,2021,3,18,18,74.0,161,Unhealthy,66.0,UG/M3,1 Hr,Valid
5977,36018,1758,New Delhi,PM2.5 - Principal,2021-03-19 00:00:00,2021,3,19,0,87.2,167,Unhealthy,100.0,UG/M3,1 Hr,Valid
5978,36024,1764,New Delhi,PM2.5 - Principal,2021-03-19 06:00:00,2021,3,19,6,137.7,193,Unhealthy,117.0,UG/M3,1 Hr,Valid
5979,36030,1770,New Delhi,PM2.5 - Principal,2021-03-19 12:00:00,2021,3,19,12,87.7,168,Unhealthy,69.0,UG/M3,1 Hr,Valid
5980,36036,1776,New Delhi,PM2.5 - Principal,2021-03-19 18:00:00,2021,3,19,18,56.1,151,Unhealthy,54.0,UG/M3,1 Hr,Valid
5981,36042,1782,New Delhi,PM2.5 - Principal,2021-03-20 00:00:00,2021,3,20,0,93.9,171,Unhealthy,105.0,UG/M3,1 Hr,Valid
5982,36047,1788,New Delhi,PM2.5 - Principal,2021-03-20 06:00:00,2021,3,20,6,212.8,263,Very Unhealthy,242.0,UG/M3,1 Hr,Valid
5983,36053,1794,New Delhi,PM2.5 - Principal,2021-03-20 12:00:00,2021,3,20,12,112.0,180,Unhealthy,88.0,UG/M3,1 Hr,Valid
5984,36059,1800,New Delhi,PM2.5 - Principal,2021-03-20 18:00:00,2021,3,20,18,50.3,137,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
5985,36065,1806,New Delhi,PM2.5 - Principal,2021-03-21 00:00:00,2021,3,21,0,77.4,162,Unhealthy,81.0,UG/M3,1 Hr,Valid
5986,36071,1812,New Delhi,PM2.5 - Principal,2021-03-21 06:00:00,2021,3,21,6,154.4,205,Very Unhealthy,176.0,UG/M3,1 Hr,Valid
5987,36077,1818,New Delhi,PM2.5 - Principal,2021-03-21 12:00:00,2021,3,21,12,63.2,155,Unhealthy,46.0,UG/M3,1 Hr,Valid
5988,36081,1836,New Delhi,PM2.5 - Principal,2021-03-22 06:00:00,2021,3,22,6,60.3,153,Unhealthy,49.0,UG/M3,1 Hr,Valid
5989,36087,1842,New Delhi,PM2.5 - Principal,2021-03-22 12:00:00,2021,3,22,12,61.5,154,Unhealthy,61.0,UG/M3,1 Hr,Valid
5990,36093,1848,New Delhi,PM2.5 - Principal,2021-03-22 18:00:00,2021,3,22,18,58.2,152,Unhealthy,59.0,UG/M3,1 Hr,Valid
5991,36099,1854,New Delhi,PM2.5 - Principal,2021-03-23 00:00:00,2021,3,23,0,104.2,176,Unhealthy,121.0,UG/M3,1 Hr,Valid
5992,36105,1860,New Delhi,PM2.5 - Principal,2021-03-23 06:00:00,2021,3,23,6,97.5,173,Unhealthy,71.0,UG/M3,1 Hr,Valid
5993,36109,1866,New Delhi,PM2.5 - Principal,2021-03-23 12:00:00,2021,3,23,12,62.1,154,Unhealthy,56.0,UG/M3,1 Hr,Valid
5994,36117,1932,New Delhi,PM2.5 - Principal,2021-03-26 06:00:00,2021,3,26,6,73.0,160,Unhealthy,77.0,UG/M3,1 Hr,Valid
5995,36123,1938,New Delhi,PM2.5 - Principal,2021-03-26 12:00:00,2021,3,26,12,75.4,161,Unhealthy,54.0,UG/M3,1 Hr,Valid
5996,36129,1944,New Delhi,PM2.5 - Principal,2021-03-26 18:00:00,2021,3,26,18,36.4,103,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
5997,36135,1950,New Delhi,PM2.5 - Principal,2021-03-27 00:00:00,2021,3,27,0,79.6,163,Unhealthy,92.0,UG/M3,1 Hr,Valid
5998,36141,1956,New Delhi,PM2.5 - Principal,2021-03-27 06:00:00,2021,3,27,6,96.8,172,Unhealthy,104.0,UG/M3,1 Hr,Valid
5999,36147,1962,New Delhi,PM2.5 - Principal,2021-03-27 12:00:00,2021,3,27,12,69.0,158,Unhealthy,52.0,UG/M3,1 Hr,Valid
6000,36153,1968,New Delhi,PM2.5 - Principal,2021-03-27 18:00:00,2021,3,27,18,42.6,118,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
6001,36159,1974,New Delhi,PM2.5 - Principal,2021-03-28 00:00:00,2021,3,28,0,84.3,166,Unhealthy,97.0,UG/M3,1 Hr,Valid
6002,36165,1980,New Delhi,PM2.5 - Principal,2021-03-28 06:00:00,2021,3,28,6,104.5,176,Unhealthy,108.0,UG/M3,1 Hr,Valid
6003,36171,1986,New Delhi,PM2.5 - Principal,2021-03-28 12:00:00,2021,3,28,12,55.1,149,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
6004,36177,1992,New Delhi,PM2.5 - Principal,2021-03-28 18:00:00,2021,3,28,18,39.2,110,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
6005,36183,1998,New Delhi,PM2.5 - Principal,2021-03-29 00:00:00,2021,3,29,0,112.2,180,Unhealthy,134.0,UG/M3,1 Hr,Valid
6006,36189,2004,New Delhi,PM2.5 - Principal,2021-03-29 06:00:00,2021,3,29,6,137.4,193,Unhealthy,123.0,UG/M3,1 Hr,Valid
6007,36195,2010,New Delhi,PM2.5 - Principal,2021-03-29 12:00:00,2021,3,29,12,60.4,154,Unhealthy,39.0,UG/M3,1 Hr,Valid
6008,36201,2016,New Delhi,PM2.5 - Principal,2021-03-29 18:00:00,2021,3,29,18,37.6,106,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
6009,36207,2022,New Delhi,PM2.5 - Principal,2021-03-30 00:00:00,2021,3,30,0,80.2,164,Unhealthy,91.0,UG/M3,1 Hr,Valid
6010,36213,2028,New Delhi,PM2.5 - Principal,2021-03-30 06:00:00,2021,3,30,6,103.0,176,Unhealthy,117.0,UG/M3,1 Hr,Valid
6011,36219,2034,New Delhi,PM2.5 - Principal,2021-03-30 12:00:00,2021,3,30,12,57.6,152,Unhealthy,54.0,UG/M3,1 Hr,Valid
6012,36225,2040,New Delhi,PM2.5 - Principal,2021-03-30 18:00:00,2021,3,30,18,92.0,170,Unhealthy,66.0,UG/M3,1 Hr,Valid
6013,36231,2046,New Delhi,PM2.5 - Principal,2021-03-31 00:00:00,2021,3,31,0,56.8,152,Unhealthy,56.0,UG/M3,1 Hr,Valid
6014,36237,2052,New Delhi,PM2.5 - Principal,2021-03-31 06:00:00,2021,3,31,6,73.8,160,Unhealthy,81.0,UG/M3,1 Hr,Valid
6015,36243,2058,New Delhi,PM2.5 - Principal,2021-03-31 12:00:00,2021,3,31,12,65.5,156,Unhealthy,41.0,UG/M3,1 Hr,Valid
6016,36249,2064,New Delhi,PM2.5 - Principal,2021-03-31 18:00:00,2021,3,31,18,27.9,84,Moderate,21.0,UG/M3,1 Hr,Valid
6017,36255,2070,New Delhi,PM2.5 - Principal,2021-04-01 00:00:00,2021,4,1,0,28.3,85,Moderate,27.0,UG/M3,1 Hr,Valid
6018,36261,2076,New Delhi,PM2.5 - Principal,2021-04-01 06:00:00,2021,4,1,6,92.7,170,Unhealthy,114.0,UG/M3,1 Hr,Valid
6019,36267,2082,New Delhi,PM2.5 - Principal,2021-04-01 12:00:00,2021,4,1,12,38.2,108,Unhealthy for Sensitive Groups,27.0,UG/M3,1 Hr,Valid
6020,36273,2088,New Delhi,PM2.5 - Principal,2021-04-01 18:00:00,2021,4,1,18,23.9,76,Moderate,23.0,UG/M3,1 Hr,Valid
6021,36279,2094,New Delhi,PM2.5 - Principal,2021-04-02 00:00:00,2021,4,2,0,38.1,107,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
6022,36285,2100,New Delhi,PM2.5 - Principal,2021-04-02 06:00:00,2021,4,2,6,80.8,164,Unhealthy,88.0,UG/M3,1 Hr,Valid
6023,36291,2106,New Delhi,PM2.5 - Principal,2021-04-02 12:00:00,2021,4,2,12,67.4,157,Unhealthy,38.0,UG/M3,1 Hr,Valid
6024,36297,2112,New Delhi,PM2.5 - Principal,2021-04-02 18:00:00,2021,4,2,18,15.3,58,Moderate,14.0,UG/M3,1 Hr,Valid
6025,36303,2118,New Delhi,PM2.5 - Principal,2021-04-03 00:00:00,2021,4,3,0,53.0,144,Unhealthy for Sensitive Groups,59.0,UG/M3,1 Hr,Valid
6026,36309,2124,New Delhi,PM2.5 - Principal,2021-04-03 06:00:00,2021,4,3,6,61.8,154,Unhealthy,73.0,UG/M3,1 Hr,Valid
6027,36315,2130,New Delhi,PM2.5 - Principal,2021-04-03 12:00:00,2021,4,3,12,30.2,89,Moderate,26.0,UG/M3,1 Hr,Valid
6028,36321,2136,New Delhi,PM2.5 - Principal,2021-04-03 18:00:00,2021,4,3,18,22.2,72,Moderate,17.0,UG/M3,1 Hr,Valid
6029,36327,2142,New Delhi,PM2.5 - Principal,2021-04-04 00:00:00,2021,4,4,0,58.4,152,Unhealthy,68.0,UG/M3,1 Hr,Valid
6030,36333,2148,New Delhi,PM2.5 - Principal,2021-04-04 06:00:00,2021,4,4,6,58.4,152,Unhealthy,57.0,UG/M3,1 Hr,Valid
6031,36339,2154,New Delhi,PM2.5 - Principal,2021-04-04 12:00:00,2021,4,4,12,86.4,167,Unhealthy,60.0,UG/M3,1 Hr,Valid
6032,36345,2160,New Delhi,PM2.5 - Principal,2021-04-04 18:00:00,2021,4,4,18,23.5,75,Moderate,21.0,UG/M3,1 Hr,Valid
6033,36351,2166,New Delhi,PM2.5 - Principal,2021-04-05 00:00:00,2021,4,5,0,87.9,168,Unhealthy,92.0,UG/M3,1 Hr,Valid
6034,36357,2172,New Delhi,PM2.5 - Principal,2021-04-05 06:00:00,2021,4,5,6,78.8,163,Unhealthy,74.0,UG/M3,1 Hr,Valid
6035,36363,2178,New Delhi,PM2.5 - Principal,2021-04-05 12:00:00,2021,4,5,12,58.3,152,Unhealthy,31.0,UG/M3,1 Hr,Valid
6036,36369,2184,New Delhi,PM2.5 - Principal,2021-04-05 18:00:00,2021,4,5,18,49.6,136,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
6037,36375,2190,New Delhi,PM2.5 - Principal,2021-04-06 00:00:00,2021,4,6,0,115.8,182,Unhealthy,127.0,UG/M3,1 Hr,Valid
6038,36381,2196,New Delhi,PM2.5 - Principal,2021-04-06 06:00:00,2021,4,6,6,111.8,180,Unhealthy,124.0,UG/M3,1 Hr,Valid
6039,36387,2202,New Delhi,PM2.5 - Principal,2021-04-06 12:00:00,2021,4,6,12,133.3,191,Unhealthy,127.0,UG/M3,1 Hr,Valid
6040,36392,2208,New Delhi,PM2.5 - Principal,2021-04-06 18:00:00,2021,4,6,18,122.5,186,Unhealthy,110.0,UG/M3,1 Hr,Valid
6041,36398,2214,New Delhi,PM2.5 - Principal,2021-04-07 00:00:00,2021,4,7,0,105.4,177,Unhealthy,111.0,UG/M3,1 Hr,Valid
6042,36404,2220,New Delhi,PM2.5 - Principal,2021-04-07 06:00:00,2021,4,7,6,62.1,154,Unhealthy,54.0,UG/M3,1 Hr,Valid
6043,36410,2226,New Delhi,PM2.5 - Principal,2021-04-07 12:00:00,2021,4,7,12,96.1,172,Unhealthy,96.0,UG/M3,1 Hr,Valid
6044,36416,2232,New Delhi,PM2.5 - Principal,2021-04-07 18:00:00,2021,4,7,18,47.1,130,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
6045,36422,2238,New Delhi,PM2.5 - Principal,2021-04-08 00:00:00,2021,4,8,0,51.7,141,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
6046,36428,2244,New Delhi,PM2.5 - Principal,2021-04-08 06:00:00,2021,4,8,6,48.1,132,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
6047,36434,2250,New Delhi,PM2.5 - Principal,2021-04-08 12:00:00,2021,4,8,12,64.8,156,Unhealthy,41.0,UG/M3,1 Hr,Valid
6048,36440,2256,New Delhi,PM2.5 - Principal,2021-04-08 18:00:00,2021,4,8,18,18.6,65,Moderate,16.0,UG/M3,1 Hr,Valid
6049,36446,2262,New Delhi,PM2.5 - Principal,2021-04-09 00:00:00,2021,4,9,0,109.8,179,Unhealthy,137.0,UG/M3,1 Hr,Valid
6050,36452,2268,New Delhi,PM2.5 - Principal,2021-04-09 06:00:00,2021,4,9,6,73.2,160,Unhealthy,59.0,UG/M3,1 Hr,Valid
6051,36458,2274,New Delhi,PM2.5 - Principal,2021-04-09 12:00:00,2021,4,9,12,32.9,95,Moderate,24.0,UG/M3,1 Hr,Valid
6052,36464,2280,New Delhi,PM2.5 - Principal,2021-04-09 18:00:00,2021,4,9,18,24.3,77,Moderate,17.0,UG/M3,1 Hr,Valid
6053,36470,2286,New Delhi,PM2.5 - Principal,2021-04-10 00:00:00,2021,4,10,0,66.7,157,Unhealthy,70.0,UG/M3,1 Hr,Valid
6054,36474,2292,New Delhi,PM2.5 - Principal,2021-04-10 06:00:00,2021,4,10,6,52.8,144,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
6055,36480,2298,New Delhi,PM2.5 - Principal,2021-04-10 12:00:00,2021,4,10,12,77.7,162,Unhealthy,63.0,UG/M3,1 Hr,Valid
6056,36486,2304,New Delhi,PM2.5 - Principal,2021-04-10 18:00:00,2021,4,10,18,58.8,153,Unhealthy,31.0,UG/M3,1 Hr,Valid
6057,36492,2310,New Delhi,PM2.5 - Principal,2021-04-11 00:00:00,2021,4,11,0,93.9,171,Unhealthy,112.0,UG/M3,1 Hr,Valid
6058,36498,2316,New Delhi,PM2.5 - Principal,2021-04-11 06:00:00,2021,4,11,6,58.9,153,Unhealthy,58.0,UG/M3,1 Hr,Valid
6059,36504,2322,New Delhi,PM2.5 - Principal,2021-04-11 12:00:00,2021,4,11,12,98.2,173,Unhealthy,93.0,UG/M3,1 Hr,Valid
6060,36510,2328,New Delhi,PM2.5 - Principal,2021-04-11 18:00:00,2021,4,11,18,34.0,97,Moderate,33.0,UG/M3,1 Hr,Valid
6061,36516,2334,New Delhi,PM2.5 - Principal,2021-04-12 00:00:00,2021,4,12,0,121.8,185,Unhealthy,155.0,UG/M3,1 Hr,Valid
6062,36522,2340,New Delhi,PM2.5 - Principal,2021-04-12 06:00:00,2021,4,12,6,96.8,172,Unhealthy,110.0,UG/M3,1 Hr,Valid
6063,36529,2352,New Delhi,PM2.5 - Principal,2021-04-12 18:00:00,2021,4,12,18,44.9,124,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
6064,36535,2358,New Delhi,PM2.5 - Principal,2021-04-13 00:00:00,2021,4,13,0,88.2,168,Unhealthy,86.0,UG/M3,1 Hr,Valid
6065,36541,2364,New Delhi,PM2.5 - Principal,2021-04-13 06:00:00,2021,4,13,6,68.3,158,Unhealthy,72.0,UG/M3,1 Hr,Valid
6066,36547,2370,New Delhi,PM2.5 - Principal,2021-04-13 12:00:00,2021,4,13,12,98.7,173,Unhealthy,51.0,UG/M3,1 Hr,Valid
6067,36553,2376,New Delhi,PM2.5 - Principal,2021-04-13 18:00:00,2021,4,13,18,37.6,106,Unhealthy for Sensitive Groups,35.0,UG/M3,1 Hr,Valid
6068,36559,2382,New Delhi,PM2.5 - Principal,2021-04-14 00:00:00,2021,4,14,0,97.6,173,Unhealthy,107.0,UG/M3,1 Hr,Valid
6069,36565,2388,New Delhi,PM2.5 - Principal,2021-04-14 06:00:00,2021,4,14,6,55.8,151,Unhealthy,51.0,UG/M3,1 Hr,Valid
6070,36571,2394,New Delhi,PM2.5 - Principal,2021-04-14 12:00:00,2021,4,14,12,75.6,161,Unhealthy,52.0,UG/M3,1 Hr,Valid
6071,36577,2400,New Delhi,PM2.5 - Principal,2021-04-14 18:00:00,2021,4,14,18,35.3,100,Moderate,36.0,UG/M3,1 Hr,Valid
6072,36583,2406,New Delhi,PM2.5 - Principal,2021-04-15 00:00:00,2021,4,15,0,64.4,156,Unhealthy,69.0,UG/M3,1 Hr,Valid
6073,36588,2412,New Delhi,PM2.5 - Principal,2021-04-15 06:00:00,2021,4,15,6,128.0,188,Unhealthy,156.0,UG/M3,1 Hr,Valid
6074,36594,2418,New Delhi,PM2.5 - Principal,2021-04-15 12:00:00,2021,4,15,12,80.6,164,Unhealthy,81.0,UG/M3,1 Hr,Valid
6075,36600,2424,New Delhi,PM2.5 - Principal,2021-04-15 18:00:00,2021,4,15,18,44.4,123,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
6076,36606,2430,New Delhi,PM2.5 - Principal,2021-04-16 00:00:00,2021,4,16,0,85.7,167,Unhealthy,91.0,UG/M3,1 Hr,Valid
6077,36612,2436,New Delhi,PM2.5 - Principal,2021-04-16 06:00:00,2021,4,16,6,82.7,165,Unhealthy,84.0,UG/M3,1 Hr,Valid
6078,36618,2442,New Delhi,PM2.5 - Principal,2021-04-16 12:00:00,2021,4,16,12,82.8,165,Unhealthy,73.0,UG/M3,1 Hr,Valid
6079,36624,2448,New Delhi,PM2.5 - Principal,2021-04-16 18:00:00,2021,4,16,18,69.7,158,Unhealthy,91.0,UG/M3,1 Hr,Valid
6080,36630,2454,New Delhi,PM2.5 - Principal,2021-04-17 00:00:00,2021,4,17,0,17.3,62,Moderate,14.0,UG/M3,1 Hr,Valid
