Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
New Delhi,PM2.5 - Principal,2023-02-07 02:00 PM,2023,02,07,14,70.5,159,Unhealthy,45.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-07 03:00 PM,2023,02,07,15,49.2,135,Unhealthy for Sensitive Groups,28.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-07 04:00 PM,2023,02,07,16,39.1,110,Unhealthy for Sensitive Groups,29.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-07 05:00 PM,2023,02,07,17,30.0,89,Moderate,21.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-07 06:00 PM,2023,02,07,18,24.9,78,Moderate,20.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-07 07:00 PM,2023,02,07,19,29.4,87,Moderate,34.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-07 08:00 PM,2023,02,07,20,36.2,103,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-07 09:00 PM,2023,02,07,21,46.5,128,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-07 10:00 PM,2023,02,07,22,54.2,147,Unhealthy for Sensitive Groups,62.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-07 11:00 PM,2023,02,07,23,57.1,152,Unhealthy,60.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-08 12:00 AM,2023,02,08,00,58.0,152,Unhealthy,59.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-08 01:00 AM,2023,02,08,01,54.5,148,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-08 02:00 AM,2023,02,08,02,56.2,151,Unhealthy,58.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-08 03:00 AM,2023,02,08,03,55.1,149,Unhealthy for Sensitive Groups,54.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-08 04:00 AM,2023,02,08,04,55.0,149,Unhealthy for Sensitive Groups,55.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-08 05:00 AM,2023,02,08,05,64.5,156,Unhealthy,74.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-08 06:00 AM,2023,02,08,06,80.2,164,Unhealthy,96.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-08 07:00 AM,2023,02,08,07,83.1,165,Unhealthy,86.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-08 08:00 AM,2023,02,08,08,79.3,163,Unhealthy,76.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-08 09:00 AM,2023,02,08,09,78.2,163,Unhealthy,77.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-08 10:00 AM,2023,02,08,10,77.6,162,Unhealthy,77.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-08 11:00 AM,2023,02,08,11,76.4,162,Unhealthy,75.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-08 12:00 PM,2023,02,08,12,72.9,160,Unhealthy,69.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-08 01:00 PM,2023,02,08,13,54.8,149,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-08 02:00 PM,2023,02,08,14,43.9,122,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-08 03:00 PM,2023,02,08,15,42.9,119,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-08 04:00 PM,2023,02,08,16,39.4,111,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-08 05:00 PM,2023,02,08,17,41.2,115,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-08 06:00 PM,2023,02,08,18,46.1,127,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-08 07:00 PM,2023,02,08,19,54.0,147,Unhealthy for Sensitive Groups,62.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-08 08:00 PM,2023,02,08,20,72.0,160,Unhealthy,90.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-08 09:00 PM,2023,02,08,21,86.0,167,Unhealthy,100.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-08 10:00 PM,2023,02,08,22,110.5,179,Unhealthy,135.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-08 11:00 PM,2023,02,08,23,124.2,186,Unhealthy,138.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-09 12:00 AM,2023,02,09,00,130.1,190,Unhealthy,136.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-09 01:00 AM,2023,02,09,01,130.5,190,Unhealthy,131.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-09 02:00 AM,2023,02,09,02,129.3,189,Unhealthy,128.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-09 03:00 AM,2023,02,09,03,133.1,191,Unhealthy,137.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-09 04:00 AM,2023,02,09,04,134.5,192,Unhealthy,136.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-09 05:00 AM,2023,02,09,05,134.3,192,Unhealthy,134.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-09 06:00 AM,2023,02,09,06,126.1,187,Unhealthy,118.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-09 07:00 AM,2023,02,09,07,117.5,183,Unhealthy,98.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-09 08:00 AM,2023,02,09,08,113.9,181,Unhealthy,100.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-09 09:00 AM,2023,02,09,09,108.0,178,Unhealthy,96.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-09 10:00 AM,2023,02,09,10,97.0,172,Unhealthy,85.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-09 11:00 AM,2023,02,09,11,95.5,172,Unhealthy,93.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-09 12:00 PM,2023,02,09,12,74.9,161,Unhealthy,57.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-09 01:00 PM,2023,02,09,13,60.4,154,Unhealthy,46.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-09 02:00 PM,2023,02,09,14,54.2,147,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-09 03:00 PM,2023,02,09,15,51.1,139,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-09 04:00 PM,2023,02,09,16,44.0,122,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-09 05:00 PM,2023,02,09,17,38.5,108,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-09 06:00 PM,2023,02,09,18,42.2,117,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-09 07:00 PM,2023,02,09,19,53.1,144,Unhealthy for Sensitive Groups,64.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-09 08:00 PM,2023,02,09,20,61.5,154,Unhealthy,70.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-09 09:00 PM,2023,02,09,21,66.2,157,Unhealthy,71.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-09 10:00 PM,2023,02,09,22,72.1,160,Unhealthy,78.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-09 11:00 PM,2023,02,09,23,77.0,162,Unhealthy,82.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-10 12:00 AM,2023,02,10,00,82.5,165,Unhealthy,88.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-10 01:00 AM,2023,02,10,01,97.7,173,Unhealthy,113.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-10 02:00 AM,2023,02,10,02,107.3,178,Unhealthy,117.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-10 03:00 AM,2023,02,10,03,99.7,174,Unhealthy,92.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-10 04:00 AM,2023,02,10,04,94.3,171,Unhealthy,89.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-10 05:00 AM,2023,02,10,05,90.1,169,Unhealthy,86.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-10 06:00 AM,2023,02,10,06,88.1,168,Unhealthy,85.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-10 07:00 AM,2023,02,10,07,86.8,167,Unhealthy,84.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-10 08:00 AM,2023,02,10,08,91.7,170,Unhealthy,99.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-10 09:00 AM,2023,02,10,09,103.1,176,Unhealthy,123.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-10 10:00 AM,2023,02,10,10,103.5,176,Unhealthy,106.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-10 11:00 AM,2023,02,10,11,104.4,176,Unhealthy,107.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-10 12:00 PM,2023,02,10,12,109.1,179,Unhealthy,119.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-10 01:00 PM,2023,02,10,13,109.7,179,Unhealthy,111.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-10 02:00 PM,2023,02,10,14,104.6,176,Unhealthy,94.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-10 03:00 PM,2023,02,10,15,94.1,171,Unhealthy,77.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-10 04:00 PM,2023,02,10,16,68.4,158,Unhealthy,47.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-10 05:00 PM,2023,02,10,17,52.2,142,Unhealthy for Sensitive Groups,36.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-10 06:00 PM,2023,02,10,18,45.6,126,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-10 07:00 PM,2023,02,10,19,46.3,128,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-10 08:00 PM,2023,02,10,20,67.6,157,Unhealthy,89.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-10 09:00 PM,2023,02,10,21,89.8,169,Unhealthy,112.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-10 10:00 PM,2023,02,10,22,95.9,172,Unhealthy,102.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-10 11:00 PM,2023,02,10,23,109.9,179,Unhealthy,124.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-11 12:00 AM,2023,02,11,00,111.4,180,Unhealthy,113.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-11 01:00 AM,2023,02,11,01,116.7,183,Unhealthy,122.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-11 02:00 AM,2023,02,11,02,123.3,186,Unhealthy,130.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-11 03:00 AM,2023,02,11,03,125.1,187,Unhealthy,127.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-11 04:00 AM,2023,02,11,04,132.1,191,Unhealthy,139.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-11 05:00 AM,2023,02,11,05,143.0,196,Unhealthy,154.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-11 06:00 AM,2023,02,11,06,159.0,209,Very Unhealthy,175.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-11 07:00 AM,2023,02,11,07,170.5,221,Very Unhealthy,182.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-11 08:00 AM,2023,02,11,08,184.1,234,Very Unhealthy,199.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-11 09:00 AM,2023,02,11,09,188.4,239,Very Unhealthy,193.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-11 10:00 AM,2023,02,11,10,199.6,250,Very Unhealthy,213.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-11 11:00 AM,2023,02,11,11,180.1,230,Very Unhealthy,158.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-11 12:00 PM,2023,02,11,12,169.7,220,Very Unhealthy,155.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-11 01:00 PM,2023,02,11,13,152.2,203,Very Unhealthy,126.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-11 02:00 PM,2023,02,11,14,114.8,182,Unhealthy,83.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-11 03:00 PM,2023,02,11,15,99.8,174,Unhealthy,85.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-11 04:00 PM,2023,02,11,16,90.4,169,Unhealthy,81.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-11 05:00 PM,2023,02,11,17,86.7,167,Unhealthy,83.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-11 06:00 PM,2023,02,11,18,83.8,166,Unhealthy,81.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-11 07:00 PM,2023,02,11,19,92.4,170,Unhealthy,101.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-11 08:00 PM,2023,02,11,20,104.1,176,Unhealthy,116.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-11 09:00 PM,2023,02,11,21,118.0,183,Unhealthy,132.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-11 10:00 PM,2023,02,11,22,126.5,188,Unhealthy,136.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-11 11:00 PM,2023,02,11,23,128.4,189,Unhealthy,131.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-12 12:00 AM,2023,02,12,00,115.9,182,Unhealthy,101.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-12 01:00 AM,2023,02,12,01,107.0,178,Unhealthy,94.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-12 02:00 AM,2023,02,12,02,85.2,166,Unhealthy,66.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-12 03:00 AM,2023,02,12,03,73.6,160,Unhealthy,62.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-12 04:00 AM,2023,02,12,04,66.3,157,Unhealthy,59.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-12 05:00 AM,2023,02,12,05,62.6,155,Unhealthy,59.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-12 06:00 AM,2023,02,12,06,72.8,160,Unhealthy,83.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-12 07:00 AM,2023,02,12,07,76.4,162,Unhealthy,80.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-12 08:00 AM,2023,02,12,08,79.2,163,Unhealthy,82.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-12 09:00 AM,2023,02,12,09,79.0,163,Unhealthy,79.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-12 10:00 AM,2023,02,12,10,76.5,162,Unhealthy,74.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-12 11:00 AM,2023,02,12,11,66.7,157,Unhealthy,55.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-12 12:00 PM,2023,02,12,12,49.8,136,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-12 01:00 PM,2023,02,12,13,38.4,108,Unhealthy for Sensitive Groups,27.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-12 02:00 PM,2023,02,12,14,28.7,86,Moderate,19.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-12 03:00 PM,2023,02,12,15,23.3,75,Moderate,18.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-12 04:00 PM,2023,02,12,16,19.6,67,Moderate,16.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-12 05:00 PM,2023,02,12,17,20.3,68,Moderate,21.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-12 06:00 PM,2023,02,12,18,18.1,64,Moderate,16.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-12 07:00 PM,2023,02,12,19,19.0,66,Moderate,20.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-12 08:00 PM,2023,02,12,20,25.5,79,Moderate,32.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-12 09:00 PM,2023,02,12,21,32.2,93,Moderate,39.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-12 10:00 PM,2023,02,12,22,40.6,114,Unhealthy for Sensitive Groups,49.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-12 11:00 PM,2023,02,12,23,44.3,123,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-13 12:00 AM,2023,02,13,00,46.1,127,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-13 01:00 AM,2023,02,13,01,44.5,123,Unhealthy for Sensitive Groups,43.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-13 02:00 AM,2023,02,13,02,44.7,124,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-13 03:00 AM,2023,02,13,03,42.3,118,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-13 04:00 AM,2023,02,13,04,39.7,111,Unhealthy for Sensitive Groups,37.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-13 05:00 AM,2023,02,13,05,36.3,103,Unhealthy for Sensitive Groups,33.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-13 06:00 AM,2023,02,13,06,42.1,117,Unhealthy for Sensitive Groups,48.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-13 07:00 AM,2023,02,13,07,43.1,120,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-13 08:00 AM,2023,02,13,08,49.2,135,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-13 09:00 AM,2023,02,13,09,56.9,152,Unhealthy,64.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-13 10:00 AM,2023,02,13,10,58.4,152,Unhealthy,60.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-13 11:00 AM,2023,02,13,11,60.6,154,Unhealthy,63.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-13 12:00 PM,2023,02,13,12,58.3,152,Unhealthy,56.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-13 01:00 PM,2023,02,13,13,48.5,133,Unhealthy for Sensitive Groups,38.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-13 02:00 PM,2023,02,13,14,41.4,116,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-13 03:00 PM,2023,02,13,15,35.0,99,Moderate,29.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-13 04:00 PM,2023,02,13,16,31.0,91,Moderate,27.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-13 05:00 PM,2023,02,13,17,32.0,93,Moderate,33.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-13 06:00 PM,2023,02,13,18,30.5,90,Moderate,29.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-13 07:00 PM,2023,02,13,19,40.7,114,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-13 08:00 PM,2023,02,13,20,50.3,137,Unhealthy for Sensitive Groups,60.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-13 09:00 PM,2023,02,13,21,51.1,139,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-13 10:00 PM,2023,02,13,22,49.0,134,Unhealthy for Sensitive Groups,47.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-13 11:00 PM,2023,02,13,23,45.5,126,Unhealthy for Sensitive Groups,42.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-14 12:00 AM,2023,02,14,00,48.2,132,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-14 01:00 AM,2023,02,14,01,50.1,137,Unhealthy for Sensitive Groups,52.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-14 02:00 AM,2023,02,14,02,47.5,131,Unhealthy for Sensitive Groups,45.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-14 03:00 AM,2023,02,14,03,43.2,120,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-14 04:00 AM,2023,02,14,04,42.1,117,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-14 05:00 AM,2023,02,14,05,46.5,128,Unhealthy for Sensitive Groups,51.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-14 06:00 AM,2023,02,14,06,51.0,139,Unhealthy for Sensitive Groups,60.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-14 07:00 AM,2023,02,14,07,59.5,153,Unhealthy,69.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-14 08:00 AM,2023,02,14,08,59.7,153,Unhealthy,60.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-14 09:00 AM,2023,02,14,09,63.3,155,Unhealthy,68.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-14 10:00 AM,2023,02,14,10,66.3,157,Unhealthy,70.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-14 11:00 AM,2023,02,14,11,69.6,158,Unhealthy,73.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-14 12:00 PM,2023,02,14,12,63.2,155,Unhealthy,56.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-14 01:00 PM,2023,02,14,13,56.6,152,Unhealthy,49.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-14 02:00 PM,2023,02,14,14,48.8,134,Unhealthy for Sensitive Groups,40.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-14 03:00 PM,2023,02,14,15,41.0,115,Unhealthy for Sensitive Groups,34.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-14 04:00 PM,2023,02,14,16,36.5,103,Unhealthy for Sensitive Groups,32.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-14 05:00 PM,2023,02,14,17,31.7,92,Moderate,27.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-14 06:00 PM,2023,02,14,18,33.8,97,Moderate,36.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-14 07:00 PM,2023,02,14,19,45.4,125,Unhealthy for Sensitive Groups,57.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-14 08:00 PM,2023,02,14,20,59.7,153,Unhealthy,74.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-14 09:00 PM,2023,02,14,21,76.3,162,Unhealthy,93.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-14 10:00 PM,2023,02,14,22,81.1,164,Unhealthy,86.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-14 11:00 PM,2023,02,14,23,78.5,163,Unhealthy,76.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-15 12:00 AM,2023,02,15,00,78.2,163,Unhealthy,78.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-15 01:00 AM,2023,02,15,01,87.1,167,Unhealthy,96.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-15 02:00 AM,2023,02,15,02,91.5,170,Unhealthy,96.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-15 03:00 AM,2023,02,15,03,101.3,175,Unhealthy,111.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-15 04:00 AM,2023,02,15,04,101.6,175,Unhealthy,102.0,UG/M3,1 Hr,Valid
New Delhi,PM2.5 - Principal,2023-02-15 05:00 AM,2023,02,15,05,99.3,174,Unhealthy,97.0,UG/M3,1 Hr,Valid
